id,username,screen_name,location,url,description,followers,following,favorite_count,tweet_count,created_at,time_zone,geo_enabled,language,profile_image_url,default_profile,default_profile_image
973724563363319816,Red Cardinal Patriot,redwaverising,"North Carolina, USA",,"Carolina Girl, dirt roads are my Xanax, #2ndAmendment #Prolife #Patriot #VetLivesMatter #BackTheBlue #MAGA .... Great site       @SamanthaSJones4   🇺🇸🇺🇸",1098,4497,93,257,2018-03-14 00:56:41,,False,en,http://pbs.twimg.com/profile_images/974131070999265280/arcEJxDO_normal.jpg,False,False
821009142626349056,Amory Miller 🇺🇸,amory_miller,,,#God #JesusChrist #HolySpirit✝️ #Family👨‍👩‍👧 #UnitedStates 🇺🇸 #PresidentDonaldJTrump (love the way that sounds)👂🏼 #MAGA #Trump2020 #KAG2020✌️❤️🇺🇸,17443,16803,16413,12085,2017-01-16 15:00:08,,False,en,http://pbs.twimg.com/profile_images/821014729745264640/3EM0Nqxo_normal.jpg,True,False
801200139155214336,DonaldTrump News🇺🇸,TrumpNewsz,"Washington, DC",https://t.co/d0WnGT23st,"Support and News for @realDonaldTrump 45th President of the United States of America🇺🇸
#MakeAmericaGreatAgain #TrumpTrain",30248,27437,0,20877,2016-11-22 23:06:13,Pacific Time (US & Canada),False,es,http://pbs.twimg.com/profile_images/801201496314548224/fk71mkSl_normal.jpg,False,False
762038402640261120,Truck Nation,trucknation13,,,proud wife of  A United States Marine. That makes me a Warriors wife. I'm a California Native.#Americafirst #Women4Trump #MAGA,2557,2607,55342,23635,2016-08-06 21:31:28,,False,en,http://pbs.twimg.com/profile_images/970289091983024128/bqiTBf0W_normal.jpg,True,False
347976255,JOE,joe_nuzz,USA,https://t.co/CsI5wuW7Xy,"Evangelical Christian Apologetics #TCOT #TGDN Reagan Activist, Critical Studies of Islam, #MAGA Livid  Extortion17|Benghazi, #Prolife -Jailed 4 Operation Rescue",64371,70451,6122,111420,2011-08-03 17:36:09,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/378800000586520495/d96cc833f27851109474e737f9bb19e8_normal.jpeg,True,False
2834620568,Time to #MAGA,JBaker31826004,Oregon,,I Love Jesus. I stand hand over heart for National Anthem. Followed by @DineshDSouza @SeanHannity @GenFlynn #AmericanExceptionalism #MAGA #1A @NRA #BoycottNFL,85716,75530,25902,91990,2014-09-28 03:43:58,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/873794666860224514/cS-24Rjl_normal.jpg,True,False
1345822466,Glen T,ggeett37aaa,"Arlington, TX",,"Christian; working to restore America's; republic. #patriot, #conservative, #constitution,  #IStandWithTrump, #COSProject, #FAIRtax, #TermLimits, #MAGA, #PJNET",74379,60589,1460,280844,2013-04-12 02:48:52,,False,en,http://pbs.twimg.com/profile_images/950456533023834113/8NLOqVGr_normal.jpg,True,False
714040749126344704,❄️🚂Gwennavere🇺🇸💨,realGwennavere,TEXAS ⭐️ USA 🇺🇸,,🇺🇸#Independent🌹#Constitutionalist🦅@POTUS @realdonaldtrump 😁#MAGA ✝️#GodBlessUSA🙏🏽#AmericaFirst🇺🇸#2A🇺🇸#CodeOfVets🌟#NRA🇺🇸#KAG2020🚂#TrumpTrain #UnitedWeStand🇺🇸💨,8224,8163,23133,19369,2016-03-27 10:45:55,Central Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/949237216575815680/4zMcYN9P_normal.jpg,False,False
783471651962761216,Dallas  #Trumpville 🇺🇸,DallasIrey,"Colorado, USA",,#MAGA 🇺🇸I Stand 4 #OurCountry #Freedom #TheFlag #Family #Military #Vets #God #BackTheBlue We need to UNITE and SAVE OUR COUNTRY #Trumpville,39562,29687,6999,14094,2016-10-05 00:59:32,,False,en,http://pbs.twimg.com/profile_images/969806520853696512/ahSBD6CG_normal.jpg,True,False
1493843796,Doctor Damocles 🇺🇸,Doctor_Damocles,🛇Lists 🛇Sales 🛇Porn 🛇DM's,,🇺🇸100% Disabled USAF Combat Veteran - Retired After 21 Years 🇺🇸. Vietnam War 65-66 68-69. Married To My Soul Mate. AMERICA IS BEING DESTROYED FROM WITHIN.,6815,6367,385,48576,2013-06-08 20:41:08,Eastern Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/939719515755163648/ZuReghs1_normal.jpg,False,False
901664428617195521,🇺🇸 Patriot 24/7 🇺🇸,TT45Pac,"Phoenix, AZ",https://t.co/zavx0n3JNk,Christian Conservative and YUGE #45 Supporter! I Follow Conservatives Back 100%! #CCOT #TCOT #2A #NRA #KAG *Verified on GAB  No lists or groups.,32884,32444,12287,8151,2017-08-27 04:35:26,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/967126434685714432/j5PI81d0_normal.jpg,True,False
944719413860696064,TrumpMan,TombStoneBub,USA,,#TRUMPVILLE #MAGA #TRUMP2020 #BUILDTHEWALL #VETS 🇺🇸FOLLOWED BY @GenFlynn #PRO #VETS #TRUMPVILLE #CLEARFLYNN,22371,15386,6723,5849,2017-12-24 00:00:35,,False,en,http://pbs.twimg.com/profile_images/951715262868459520/GnYJeX9D_normal.jpg,True,False
2335426680,DoringHaak,DoringHaak,United States,,Proud American & Political Analyst .. MAGA... President TRUMP . #StandwithIsrael,9423,8979,24244,87037,2014-02-09 17:30:08,Central Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/643989879416709120/pWpcT7yw_normal.jpg,True,False
917501529480765441,🇺🇸RespectTheAnthem🇺🇸,AnthemRespect,"California, USA",,#StandForTheAnthem #MAGA #TRUMP #RedNationRising #JamielShaw #KateSteinle #Military #StandWithIsrael Followed By @GenFlynn @DineshDSouza #AnthemTT45,27705,23047,30612,29998,2017-10-09 21:26:25,,False,en,http://pbs.twimg.com/profile_images/963390556490539009/IPuiK4u9_normal.jpg,True,False
3058539006,karen anderson,karenan29064381,Texas USA,,"Texas native love my COUNTRY  God,guns,guts and the https://t.co/V7wMVhJOIL-Israel 100%TRUMP IS MY PRESIDENT#warrior #tcot LEFTIST LIBERALS R TERRORIST #codeofveterans",11021,11961,96707,119282,2015-03-02 21:51:38,,True,en,http://pbs.twimg.com/profile_images/688377296265203712/BNsH53ci_normal.png,True,False
873533341408129024,🇺🇸SHEEPDOG🇺🇸,WolfHunter46,"Texas, USA",,LEO:25YR’s&counting 🇺🇸ForGod&Country🇺🇸#ThinBlueLine #2A #NRALifeMember #ΜΟΛΩΝΛΑΒΕ #BuildTheWall #AR15Builder 🇺🇸 followed by Gen. Flynn 🚫Trolls,6841,6343,92997,103067,2017-06-10 13:32:32,,False,en,http://pbs.twimg.com/profile_images/975182460597268480/5n4f_gw7_normal.jpg,True,False
2393063119,Susan V Brown,SassCBrown,,https://t.co/bFyWGdkqJK,Blood bought Watchwoman writer Caregiver 2 mom with dementia Vets Wife Jewelry Designer Learning obedience 2 God NO DIRECT MESSAGES,162931,55739,45291,75173,2014-03-16 17:40:09,Eastern Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/635503762933583872/L5PH90zT_normal.png,False,False
3167970557,Deplorable Jim K,JimKuther,,,#Christian #Patriot #MAGA  #TrumpTrain  #NRA   #LoveMyPresident #Trump2020 #BuildtheWall #CodeOfVets,52381,33209,33104,51754,2015-04-15 02:51:20,,False,en,http://pbs.twimg.com/profile_images/947873997433159680/9QPdo5mc_normal.jpg,False,False
871392391684653060,GrassHopper,GrassHop071378,United States,,I am a Proud Supporter of our President Trump! AMERICAN’S 1st! GOD BLESS AMERICA!! #MAGA #vegan #conservative #45 #prolife #NRA #alabamaraised #notabot #america,1181,2808,30857,22200,2017-06-04 15:45:10,,False,en,http://pbs.twimg.com/profile_images/956522150529290241/EArgpLP4_normal.jpg,True,False
46684860,shyloh🇺🇸,shylohg,USA,,"#AmericaFirst #MAGA 🇺🇸 #L.V.Shooting #CorruptGovernment #Vets 🇱🇷#PizzaGate #NRA 
Followed by Anthony Scaramucci @Scaramucci I am a retweet offender. not a Bot",5544,5397,48629,99642,2009-06-12 16:13:12,America/Chicago,False,en,http://pbs.twimg.com/profile_images/946059667805032448/ZzVNPpie_normal.jpg,False,False
3078942992,Nathan Allen Pirtle,workwthecoach,"Beverly Hills, CA",https://t.co/7yIuJCdq27,"Founder/CEO at Work With The Coach (Digital Marketing and Branding) international speaker, entrepreneur -(mentor) contact me @ info@workwiththecoach.com 🦁 only",2710104,281060,75092,39147,2015-03-14 02:06:20,Pacific Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/959495261520240641/gEgHRU5x_normal.jpg,True,False
2449650492,Liberty Bell 1000,LibertyBell1000,"Colorado Springs, CO",,#1A #2A #Libertarian #TrumpTrain #MAGA #ConstitutionalConservative #Prolife #LockHerUp #DrainTheSwamp #StopGovernmentWasteAndAbuse,38935,39247,58255,146304,2014-04-17 12:30:52,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/964112482137653249/6sEcNcRV_normal.jpg,False,False
937768153681137665,Jennifer Freeman,GetOverIt48,,,⚔️ GOD is my only idol ⚔️ 💯❤️🇺🇸 & I #StandWithPresidentTrump‼️#BuildTheWall  #DJT  #America,2800,4988,8602,3167,2017-12-04 19:38:45,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/966085591946407936/VcSgnSaK_normal.jpg,True,False
944472204024131585,TheNotSoN’iceMan🇺🇸,thenotson,"Minnesota, USA",,"A deplorable patriot. Love my kids, my magnolia, fishing 🎣 and the Good Ole US of A. 🇺🇸 #MAGA #Trump2020 #1A #2A #NRA 🇺🇸 Follow me, I follow back 👍",3657,4193,7819,4811,2017-12-23 07:38:15,,False,en,http://pbs.twimg.com/profile_images/955465515165765634/bjORzdv9_normal.jpg,True,False
624376674,✭ John Brea ✭,JohnJBrea,,https://t.co/KjBNcnIqpg,✭ @GiannyBear ✭ ✭ IG @iamjohnbrea ✭ ✭ @DallasCowboys ✭ #MAGA contact johnjbrea@gmail.com,145980,122109,37304,57915,2012-07-02 02:48:13,Eastern Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/952280684382519301/2--B4Jlc_normal.jpg,True,False
19832102,Gone Galt-#NoDaca,WhosGoneGalt,shithole,,"Conservative, Wife, Mother, Grandmother.  ~~Lifetime NRA Member~~ Trump Supporter 💯  #Trump2020 🇺🇸 #MAGA 🇺🇸#America 1st",14303,14062,139309,174771,2009-01-31 21:17:14,Central Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/937070191506210817/7uBskq-r_normal.jpg,False,False
960042880013422592,Tamar 👠,TammyPrague0920,New England NYC PRAGUE,,"Virgo,Independent, New York,Prague, New England ❤️#Jazz 🎺🎷🥁& #Blues hate #racism #MAGA #progaymarriage 🏀🏈 #militaryproud 🇺🇸",593,1223,2628,2032,2018-02-04 06:50:34,,False,en,http://pbs.twimg.com/profile_images/960045684266340353/oZnMiPPR_normal.jpg,True,False
858475952136896512,Brad Jones,BradJonesWriter,"California, USA",https://t.co/N6buptBPgq,Brad Jones is a freelance writer/editor/journalist based in Southern California. 🇺🇸🇨🇦,2851,3784,24983,28741,2017-04-30 00:19:51,Pacific Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/858481339594452992/vxKGuJL__normal.jpg,True,False
943511438731116546,randy,rwieland1957,"Maine, USA",,"A person concerned about the future of our country, but excited that we have @Potus that is working on MAGA!",944,1051,4132,2324,2017-12-20 16:00:31,,False,en,http://pbs.twimg.com/profile_images/943512750264848384/X8ztME2-_normal.jpg,True,False
783471543234007044,Joyce Durand,JoyceDurand5,"Michigan, USA",,"Grew up in mid-MI. Student loan poor, under employed, self employed, now retired. Married my lifelove. One son, 2 grandsons. Trump supporter!",2311,4256,21518,24351,2016-10-05 00:59:07,,False,en,http://pbs.twimg.com/profile_images/893097091605581824/mcwroFhj_normal.jpg,True,False
952704410051805185,FrznNorthShrew,FrznShrew,,,Trust no one......question everything. Nothing is as it seems...,468,755,2479,2870,2018-01-15 00:50:06,,False,en,http://pbs.twimg.com/profile_images/954506158965952515/FOkRjNXF_normal.jpg,True,False
2908352231,janiemarie,Ncoft,North Carolina ,,"God and Country, #MAGA,  #codeofvets

Self employed jewelry bead weaver.",3420,3841,31288,31446,2014-12-06 21:37:17,Eastern Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/896624786272526337/nYSwiC2K_normal.jpg,False,False
742055549932445696,#TRUMPARMY 🇺🇸 ©,TRUMPARMY2020,"TEXAS, USA",https://t.co/NILlD3x4Fm,TEXAS AIR NATIONAL GUARD #GOD #USAF #2A  Former Private/Personal Security Dude Single-Dad Patriot & Lover of US Constitution & #FREEDOM DON'T MESS WITH #TEXAS🇨🇱,8028,8434,24126,28269,2016-06-12 18:06:44,Central Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/792108737406218241/ZiyKbrEx_normal.jpg,False,False
4440372735,Nicole Morse,morseherrick,,,,2348,5001,33445,22713,2015-12-10 19:03:08,,False,en,http://pbs.twimg.com/profile_images/910528956096540673/6MsfaRM__normal.jpg,True,False
862317838631141378,Qasim Mustafavi PAT,Qasim_Ejaz1,"Gujranwala, Pakistan",https://t.co/NyzVmDoFPs,"HEAD MCA Team C

Struggle For True Democracy And Peace In #Pakistan 
#NothingLessThenQisas
#PrayForSyria
#OneManArmy Same Same😊",33801,32767,24930,52307,2017-05-10 14:46:08,,False,en,http://pbs.twimg.com/profile_images/975038917832577024/Jzab4hC2_normal.jpg,True,False
627341799,Ariel Winter,ArielWinterxXx,*Parody Account to Inspire*,,My Tweets are here to inspire. *Parody Account* This account is not associated with Ariel Winter. *I do not own any content posted*,124613,81440,1954,702563,2012-07-05 10:16:47,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/975597627931676672/YlCt7tCQ_normal.jpg,False,False
2914169049,Lois K. Gibson,LKGibson900,"Minneapolis, Minnesota",,Author of mysteries and crime fiction. In former lives has been a musician and politician. Too many kids and grandkids to count.,82274,72852,0,81911,2014-12-10 18:56:32,,False,en,http://pbs.twimg.com/profile_images/544875028806778881/BbBwaC6__normal.png,True,False
844392810392387584,BlurbBoard,BlurbBoard,United States,https://t.co/GtSsD0EWwc,Up to the minute news updates from around the web,253,1172,8,64097,2017-03-22 03:38:28,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/973322086985826304/ttHs6UkL_normal.jpg,False,False
4915594349,HVasilevShop,nekavtip1,,https://t.co/6kLGdqAmFe,"Follow Me ;) and visit my Etsy shop....

Hand carved rubber stamps and more unique products!
Worldwide shipping!",4437,4851,21670,22870,2016-02-15 20:43:57,Pacific Time (US & Canada),False,bg,http://pbs.twimg.com/profile_images/969689378858598402/-sVVootv_normal.jpg,True,False
612931307,A Devoted Yogi,ADevotedYogi,"fabulous Las Vegas, NV",https://t.co/2UFKU64GL6,"a dedicated & devoted yogi-a commentart on meditation, nutrition, cryptocurrency, the occult & much more https://t.co/1hwRLdWhCY",405483,186255,92968,80153,2012-06-19 23:00:26,Pacific Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/905507149865828352/z9PAficQ_normal.jpg,False,False
1606803882,Giveaways4Mom,Giveaways4Mom,"Virginia, USA",https://t.co/Fkd3rPzMT4,Lifestyle blog for parents! |Healthy Living| Life | Giveaways & More!  📧 victoriah@giveaways4mom.com,8697,7541,21290,96794,2013-07-19 21:46:17,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/856546754275180544/8EqUR-Vw_normal.jpg,False,False
871128532264538112,Sara Suckabee Slanders,WomenRecoverATL,"Sandy Springs, GA",,🦋#AbuseSurvivor 🌸#MeToo 🦄#FBR 🌀#FlipItBlue 🚫#Resist 🌊#BlueWave 💩#NotMyPresident 🤡#ImpeachTrump 🤥 #TrumpLies ☠️#VoteThemOut2018 🌈#DemForce #HackTheVote,3923,4146,2834,8786,2017-06-03 22:16:41,,True,en,http://pbs.twimg.com/profile_images/976807381274423296/NmimucKd_normal.jpg,False,False
801300153479155713,Jsurfer,Jsurfer0730,South Carolina,,"Retired US Marine, Will Never stop fighting for what is right and fighting against what is wrong, IT specialist #RESIST #FBR #NotMyPresident",3900,3933,42722,26922,2016-11-23 05:43:38,,False,en,http://pbs.twimg.com/profile_images/801307955245318144/ynXxNRqd_normal.jpg,True,False
964301582664953856,s.ross,SRoss71112258,"Hawaii, USA. and  Lichtenstein",,"#LGBTQ #resistance, have a T.B.I.
 Retired at 28, married, living our Dream ever since. no blue check needed. 

Dulche Far Niente


.",2604,2737,1892,856,2018-02-16 00:53:07,,False,en,http://pbs.twimg.com/profile_images/964343239527616512/voM-91X9_normal.jpg,True,False
819928765480497153,Kiersten,1stKiersten,,,"Born:Madrid,Spain, Entrepreneur,CFO First THOW, Activist, Intersectional Feminist and Circumstantial Political Junky #FollowBackResistance  #BlueWave2018 #FBPE",3054,2899,10701,10881,2017-01-13 15:27:06,,False,en,http://pbs.twimg.com/profile_images/937434943466147841/ZxcjwnWJ_normal.jpg,True,False
801131857,Lee,Leta_says,,,Married to my Rock & Roll Baby 💙Proud of family Serving Army Navy & AirForce 💙#Notmypresident #FollowbackResistance #DemForce,14603,14297,5252,71367,2012-09-03 20:11:30,,True,en,http://pbs.twimg.com/profile_images/941344300700438528/_q6xuZwG_normal.jpg,True,False
832752453439197184,TrouserWookiee,TrouserWookiee,"Washington, USA",,"🍇-Husband of one, father of two.
🕷-Comic book geek.
🚀-Star Wars ultra fan.
✊🏻#Resist
🤗-Blocked by Eric Trump...still working on the others.",1269,1610,11273,11489,2017-02-18 00:43:51,,False,en,http://pbs.twimg.com/profile_images/843586812861865984/Au7B6wD-_normal.jpg,True,False
924236569577271296,Michelle,michellebullet1,,,"The early bird gets the worm; the late bird gets the bullet.  #commonsense,  #Blackleather, #MAGA, #BREXIT, #Wine",10868,10121,276,124659,2017-10-28 11:29:04,,False,en,http://pbs.twimg.com/profile_images/933552756148891648/Qx57ZIsv_normal.jpg,True,False
2295217322,Tanja Playner PopArt,tanjaplayner,"Vienna, München, New York",http://t.co/LmPB56vn89,#times Pop Art #Artist #PopArt Artworks & fine #art prints for modern & contemporary design Be my friend 100% #Followback all my friends! #artnet Kunst #nytimes,576685,633519,42433,242315,2014-01-17 00:29:37,Bern,False,de,http://pbs.twimg.com/profile_images/434435730891227136/1FscJmIX_normal.jpeg,False,False
912350165356310528,chicagorick38,USAARMYVETERAN,yesca,,"Disabled Veteran. I would never kneel to my flag. But if you do, that is your RIGHT!! This is not a regime, this is a free AMERICA!! #vetsnotoffended",3059,4978,6607,10479,2017-09-25 16:16:44,,False,en,http://pbs.twimg.com/profile_images/976182726574227456/qMBpWDty_normal.jpg,True,False
828354020259528710,Tiger Pooka,TigerPooka,,,"Freedom isn't free. It's time we paid in full.  No Nazis, no KKK, No Alt-Right, No Fascists, No Putin ! 
USA is about equality for ALL ! 
ALL MEANS ALL !",5252,5269,19142,18557,2017-02-05 21:26:03,Eastern Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/931387759159332865/V4yZ75-L_normal.jpg,False,False
969752688232685568,Uncle Ham,nowak_don,"Portage, MI",,Freedom isn't fake news.  Resist!,263,636,1195,1394,2018-03-03 01:53:52,,False,en,http://pbs.twimg.com/profile_images/970106884312174592/FOg7nBq4_normal.jpg,True,False
802909071884124162,Patriot Octopus🇬🇧,PatriotOctopus,United Kingdom,https://t.co/0uTRdokPXP,"Co-Founder of Resisting Hate. Follow @ResistingHate our main account. If you spot online hate, email me on patrioticoctopus@resistinghate.org",2287,2947,2095,18486,2016-11-27 16:16:55,,False,en,http://pbs.twimg.com/profile_images/884160640226648066/m--4P657_normal.jpg,False,False
775922074002919424,Indy,leighindy,"Fishers, IN",,#TheResistance #NotMyPresident #FireHannity #FollowBackResistance,1459,2138,37810,22799,2016-09-14 05:00:13,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/881564877810282497/PW0g_zXU_normal.jpg,True,False
930633384837165056,🇺🇸IHateCheetos🇺🇸,favabean7,The Dick of North America 🏝⛱,,"#NotMyPresident #TreasonousFucker #FBR Kind people are my kinda people. “when they go low, we go high”...but first, coffee ☕️ Trumpanzees 🚧 NO LISTS",3901,3864,5783,4834,2017-11-15 03:07:44,,False,en,http://pbs.twimg.com/profile_images/974623953724542976/CoLkDrnq_normal.jpg,False,False
825347924750061570,James beall,Jamesbeall8,USA ,,"Son of the American Revolution, author, real scientist, Federal Toxicologist, retired. Retweets do not necessarily indicate that I agree with the content #fbr",1164,2700,16607,18434,2017-01-28 14:20:54,,False,en,http://pbs.twimg.com/profile_images/973701372108566530/OXFtDYs-_normal.jpg,True,False
357331066,Engineer Paulo  🏗️🚜,WaterSolarWind,"Boston, Nepal, Morocco, France, Shanghai",https://t.co/anfMuj4CGZ,"#Resisting Environmental Engineer, Architect. Love my 2 sons, life, music, & my farm. Adoption advocate, single dad, Boston Marathon Survivor.🏳️‍🌈🇨🇺🇺🇸#FBR",9526,8917,37964,75948,2011-08-18 05:59:55,Eastern Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/899123550795292672/l9yLXyFq_normal.jpg,False,False
868886405321293824,jocelyn popilus,jocelynpopilus,"Valdivienne, France",,Trump is an unstable moron #resist,3200,4922,25357,24563,2017-05-28 17:47:16,,False,fr,http://pbs.twimg.com/profile_images/870285947757375493/7K1pLEw2_normal.jpg,True,False
2516013102,Marc Slavin,MarcVegan,"New Jersey, USA",https://t.co/TLQok6M7lV,#TRUTH #GlobalWarming #ClimateChange #AnimalRights #GoVegan #KeepItInTheGround #Solar #Wind #SaveACA #Liberal #BlueWave #LBGTQ #FBR #ImpeachTrump,9121,9257,60636,279774,2014-05-22 18:15:26,Eastern Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/624010573978558464/tD8yNT7F_normal.jpg,False,False
897564166835273729,🇺🇸 America Has Been Compromised👉 Remove Trump🚫,HectorV04423951, United States ,,"#ResistTrump 👉 #RussiasPuppet🕵️‍♀️ #AmericasTragedy💵
#WorksHard2DestroyAmerica📡 #DisgracefulLikeNixonDictatorLikeHitler🚫 #TrumpReeksOfWhiteSupremacy👻",1698,2737,11973,6351,2017-08-15 21:02:28,,False,en,http://pbs.twimg.com/profile_images/967194088587055109/7k4pC1CF_normal.jpg,True,False
4822119385,Nathaniel Spuewell,natespuewell,"San Francisco, CA",,"Listen carefully (your microwave is). I am from #TheResistance . . . Good mourning, America. I may be offline—the Wi-Fi in my bomb shelter sucks.",20241,18471,30647,45295,2016-01-27 18:07:42,,True,en,http://pbs.twimg.com/profile_images/838621966181400577/3tWUcnv1_normal.jpg,False,False
924231020974555136,Sparky Vista,Questionizer500,,,Proud Veteran against the Traitor in Chief! #TheResistance #Resist #StrongerTogether #Dumptrump #FBR #VetsResist,8448,8071,2332,4044,2017-10-28 11:07:01,,False,en,http://pbs.twimg.com/profile_images/956032914193567746/Fd2tEzkW_normal.jpg,True,False
796303822104559616,Guinevere,Guinevere_NZ,"Wellington City, New Zealand",,"You have enemies? Good. That means you've stood up for something, sometime in your life.  Winston Churchill -   My potty mouth has me in twitter jail most days.",3274,3162,13422,12606,2016-11-09 10:50:00,,False,en,http://pbs.twimg.com/profile_images/796314918249037824/9VywUmlY_normal.jpg,True,False
832365596444618756,TRUMP IDIOT,leroybrown000,NOLA. blue city in a red state,,#TrumpRussia #FollowBackResistance #FBR No anti-Trump/GOP tweets? -I'll block U #NeverAgain #LGBT #SaveEPA #BLM #TrumpCrimeFamily #GunOwnerforGunReform,8205,8876,6945,10068,2017-02-16 23:06:37,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/902648956743671808/9MwYnECZ_normal.jpg,False,False
829327295982743552,CBVET420,cbvet420,The Deep South 😈,,U.S. Navy Seabee 2003-2012. OIF/OEF Vet. Still trying to uphold my oath. #Vetsresist,2951,2786,97823,33640,2017-02-08 13:53:30,,False,en,http://pbs.twimg.com/profile_images/969361296549466112/DConDhHl_normal.jpg,True,False
849372179535990784,Sabine☮️ #NeverAgain,SabineResists,"Rebel Scum HQ, Mandalore ",https://t.co/EudQe5CwRY,We’re not exactly anything. We’re a crew. A team. In some ways a family. #TheResistance #RebelScum #GhostCrew #Starbird #BlueWave2018 #GunReformNOW #RWU #FBR,17884,18427,30687,22973,2017-04-04 21:24:42,,False,en,http://pbs.twimg.com/profile_images/974953839508860928/KMekH61k_normal.jpg,True,False
928888276567707648,StillNunyaBiznass💙#FBR✊,StillNunyaBiz,Probably The Bathroom,,"I'm a grumpy old lady. Im opinionated. Be civil or be gone 
#TraitorTrump #GunSense #CountryB4Party #LGBTQsupporter #BLMsupporter
I follow back #TheResistance",3349,4130,14092,11157,2017-11-10 07:33:17,,False,en,http://pbs.twimg.com/profile_images/965909507569221632/huCb2NoQ_normal.jpg,True,False
741766447358087168,Cr8tive.Goddess ❄️,cr8tivegoddess,"California, USA",,"#DemForce Registered Nurse, opinionated & idealistic #TheResistance 💪🏼 #UniteBlue. #Indivisible #SVRAV 🖖🏼If I'm Following=please Follow back ❤️",4286,4349,16109,27498,2016-06-11 22:57:57,PDT,False,en,http://pbs.twimg.com/profile_images/861447393279000576/ohLDL4Yh_normal.jpg,True,False
897267872271028224,Latina 4 Justice🇺🇸,impeach_45NOW,,,Happily Married ❤️ #SisterResister #FlipItBlue2018 #VoicesResisting #MuellerTime #DACA #FBR #BLM #NeverAgain #DodgerBlue #NotMyPresident #LGBTQ,5591,5494,35768,23598,2017-08-15 01:25:05,,True,en,http://pbs.twimg.com/profile_images/897357774731870209/2jNavoZS_normal.jpg,True,False
901338629540384768,Rilo Kenny Log-Ins #FBR 161%,RiloKennyLogIns,Gotham,https://t.co/ReYM5TKTQD,Soy Americano. Xenophile. Anti-Millenarian. Pro-Semitic. Schumpeterian. Fight politikmüdigkeit. Use apostrophe's correctly. Exhale binary. Inhale complexity.,3361,3361,43594,21510,2017-08-26 07:00:50,,False,en,http://pbs.twimg.com/profile_images/974475770046251008/_PhwEaZD_normal.jpg,True,False
3718241952,Malibu Barbie,LuvMalibuBarbie,"Southern California, USA",,"#FBR, #Resistance, love being at the beach with my toes in da sand watching surfing, cat mom & animal lover, love to read real books",6553,6376,42067,36447,2015-09-28 20:27:30,,True,en,http://pbs.twimg.com/profile_images/656578114114318336/AfJYRAYz_normal.jpg,True,False
935504512177004544,Desert Blue Wave 🏳️‍🌈,DesertBlueWave,,,#Resist #TheResistance #GOPCorruptAF #LGBT #LGBTQ  #FBR #BlueWave2018,8200,8983,1311,4818,2017-11-28 13:43:51,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/965595853032341504/DhMv5Svb_normal.jpg,True,False
802268473305006083,Grandmas Web,GrandmasWeb,,https://t.co/vNh7eFlNgo,"We are a web of generations united for inclusive policies, compassionate spending, radical kindness, and sweeping, courageous love. #Resist #Persist  #OFAFELLOW",3364,4076,1981,16176,2016-11-25 21:51:24,,True,en,http://pbs.twimg.com/profile_images/802982416725983233/47lEP0Fe_normal.jpg,True,False
3313618153,Revan Athame,RevanAthame,The Ultra Renegade Universe,,Bi and trans. Also a comic book character. Life is weird. Enjoy. #UltraRenegade #TheResistance #LGBT #BlackLivesMatter #GeeksResist #ImpeachTrump #NoNazis,10306,7580,41509,146409,2015-08-12 17:11:17,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/930508903346995207/6JKAdn3c_normal.jpg,False,False
829712720542830592,Indivisible Network,IndivisibleNet,"Turlock, CA",https://t.co/iks7IxFMyD,The fate of our Democracy rests in our hands. We call upon all that recognize Trump's threat to join us and #Resist. We are a 501(c) non-profit organization.,16495,16186,23065,14426,2017-02-09 15:25:02,,False,en,http://pbs.twimg.com/profile_images/953605659185917954/dR4qeojA_normal.jpg,False,False
